latitude,longitude,list_of_name_keys,list_of_names,list_of_reference_keys,list_of_method_keys,timestamp_min,timestamp_max,num_measurements
-90.0,0.0,1 / 31,USITASE South Pole-1995 Core / South Pole,1 / 4,1,1430,2003,764
-89.9333,144.3938,23,USITASE ITASE 02-6-SPRESO,1,1,1639,2002,364
-88.9989,59.9744,24,USITASE ITASE 02-7-100K,1,1,1900,2002,103
-86.5025,-107.9903,22,USITASE ITASE 02-4,1,1,1593,2002,410
-84.81833,-59.635,120,FRI38C95_04,69,1,1959,1994,36
-83.16667,-59.575,122,FRI35C95_01,71,1,1949,1994,46
-82.75,-58.69167,148,FRI34C95_03,83,1,1946,1994,49
-82.4391,-135.972,3,USITASE Upstream-C 1995-1996 Core,1,1,1870,1996,127
-82.3671,-119.2855,4,USITASE Central West Antarctic CWA- A,1,1,1939,1993,55
-82.335,-57.82667,110,FRI33C95_06,59,1,1946,1994,49
-82.001,-110.0082,21,USITASE ITASE 02-1,1,1,1782,2002,221
-81.6481,-148.79,2,USITASE Siple Dome 1994 Core,1,1,1891,1994,104
-81.617,-57.917,118,FRI20C90_06,67,1,1936,1989,54
-81.605,-57.88833,112,FRI32C95_07,61,1,1947,1994,48
-81.46306,-60.61472,115,FRI19C90_05,64,1,1938,1989,52
-81.3723,-107.275,5,USITASE Central West Antarctic CWA- D,1,1,1952,1993,42
-80.62,-122.63,9,USITASE ITASE 99-1 (Midpoint),1,1,1724,1998,275
-80.43,-55.98,105,FRI29C95_10,54,1,1953,1994,42
-80.01,-119.43,8,USITASE Ross Ice Drainage System RIDS-C,1,1,1903,1995,93
-80.0,-55.5,109,FRI28C95_11,58,1,1973,1994,22
-79.751,-114.552,30,SEAT10-6,3,1,1966,2010,45
-79.67,-54.89167,107,FRI27C95_12,56,1,1966,1994,29
-79.658,-45.617,93 / 124,BER02S90_02 / BER02C90_02,42 / 73,1,1962,1989,31
-79.61416,-45.72433,165,BER11C95_25,85,1,1000,1994,995
-79.47,-112.09,68,WDC05Q,9,1,1521,2004,484
-79.46,-118.05,7,USITASE Ross Ice Drainage System RIDS-B,1,1,1922,1995,74
-79.46,-112.13,67,WDC05A,9,1,1775,2004,230
-79.3831,-111.239,10,"""USITASE ITASE 00-1 A(wais)""",1,1,1653,2000,348
-79.383,-111.239,26,SEAT10-1,3,1,1974,2010,37
-79.26833,-54.20167,147,FRI26C95_13,83,1,1965,1994,30
-79.1597,-104.9672,15,USITASE ITASE 01-1,1,1,1857,2001,145
-79.123,-113.041,29,SEAT10-5,3,1,1976,2010,35
-79.042,-111.547,27,SEAT10-3,3,1,1973,2010,38
-78.94611,-56.84,138,FRI08S84_341,82,1,1978,1983,6
-78.87167,53.40333,133,FRI03S86_345,82,1,1981,1985,5
-78.84,-53.47333,106,FRI25C95_14,55,1,1965,1994,30
-78.733,-111.4966,11,"""USITASE ITASE 00-2 C""",1,1,1988,1999,12
-78.73,-116.33,6,USITASE Ross Ice Drainage System RIDS-A,1,1,1831,1995,165
-78.72167,-57.8475,113,FRI14C90_336,62,1,1964,1989,26
-78.60611,55.43167,137,FRI07C84_340,82,1,1461,1980,520
-78.488,-111.698,28,SEAT10-4,3,1,1968,2010,43
-78.433,-115.9172,12,"""USITASE ITASE 00-3 D""",1,1,1888,2000,113
-78.42778,-52.50639,144,FRI02C92_246,83,1,1970,1984,15
-78.41333,-52.47333,146,FRI24C95_15,83,1,1967,1994,28
-78.31722,-39.43472,100,FRI21C90_HWF,49,1,1966,1989,24
-78.30833,-57.12833,139,FRI13S86_335,82,1,1984,1985,2
-78.30194,-56.98,90 / 94,FRI13C90_335 / FRI13S90_335,39 / 43,1,1966,1989,26
-78.3,-46.283,96 / 125,BER01S90_01 / BER01C90_01,45 / 74,1,1970,1989,22
-78.24194,-54.04694,136,FRI06S84_241,82,1,1979,1983,5
-78.1202,-95.6463,17,USITASE ITASE 01-3,1,1,1859,2001,143
-78.0832,-120.08228,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0832,-120.08213,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0831,-120.08318,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0831,-120.08304,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0831,-120.082886,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0831,-120.08273,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0831,-120.08258,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0831,-120.08243,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.083,-120.08395,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.083,-120.08379,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.083,-120.08364,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.083,-120.08349,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.083,-120.083336,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0829,-120.084755,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0829,-120.084595,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0829,-120.084435,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0829,-120.084274,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0829,-120.08411,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0829,-120.0764,13,"""USITASE ITASE 00-4 E""",1,1,1799,2000,202
-78.0828,-120.0857,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0828,-120.08555,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0828,-120.08539,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0828,-120.085236,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0828,-120.085075,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0828,-120.08492,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0827,-120.08637,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0827,-120.08608,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0827,-120.08586,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0826,-120.08696,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0826,-120.08667,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0825,-120.087845,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0825,-120.08754,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0825,-120.08725,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0824,-120.0883,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0823,-120.089226,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0823,-120.08876,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0822,-120.09014,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0822,-120.08968,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0821,-120.0906,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.082,-120.09174,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.082,-120.09115,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0819,-120.09233,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0818,-120.09352,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0818,-120.092926,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0817,-120.09471,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0817,-120.09412,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0816,-120.09591,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0816,-120.095314,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0815,-120.09711,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0815,-120.09651,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0814,-120.09831,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0814,-120.09771,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0813,-120.09954,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0813,-120.09892,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0812,-120.10077,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0812,-120.10015,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0811,-120.102,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0811,-120.10139,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.081,-120.10321,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.081,-120.10261,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0809,-120.10441,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0809,-120.103806,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0808,-120.105606,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0808,-120.10501,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0807,-120.10681,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0807,-120.10621,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0806,-120.108025,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0806,-120.107414,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0805,-120.10923,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0805,-120.10863,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0804,-120.11043,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0804,-120.10983,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0803,-120.111595,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0803,-120.111015,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0802,-120.11276,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0802,-120.11218,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0801,-120.11394,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0801,-120.11335,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.08,-120.11519,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.08,-120.11456,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0799,-120.11644,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0799,-120.115814,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0798,-120.11769,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0798,-120.117065,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0797,-120.11892,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0797,-120.11831,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0796,-120.12014,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0796,-120.11953,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0795,-120.12197,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0795,-120.12136,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0795,-120.12075,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0794,-120.123215,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0794,-120.1226,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0793,-120.12446,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0793,-120.12384,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0792,-120.1257,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0792,-120.12508,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0791,-120.12697,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0791,-120.126335,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.079,-120.12824,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.079,-120.12761,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0789,-120.129524,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0789,-120.12888,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0788,-120.13081,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0788,-120.130165,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0787,-120.1321,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0787,-120.13146,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0786,-120.13405,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0786,-120.1334,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0786,-120.13275,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0785,-120.13527,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0785,-120.13466,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0784,-120.13649,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0784,-120.13588,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0783,-120.13771,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0783,-120.1371,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0782,-120.13898,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0782,-120.138336,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0781,-120.140884,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0781,-120.14025,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0781,-120.13961,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.078,-120.142166,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.078,-120.141525,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0779,-120.14411,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0779,-120.14346,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0779,-120.142815,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0778,-120.14541,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0778,-120.14476,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0777,-120.14668,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0777,-120.14605,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0776,-120.147934,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0776,-120.14731,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0775,-120.14919,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0775,-120.14856,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0774,-120.15044,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0774,-120.14982,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0773,-120.15167,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0773,-120.151054,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0772,-120.1529,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0772,-120.15228,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0771,-120.15413,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0771,-120.15352,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.077,-120.155396,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.077,-120.15476,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0769,-120.15666,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0769,-120.15603,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0768,-120.15792,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0768,-120.157295,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0767,-120.15916,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0767,-120.15855,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0766,-120.16038,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0766,-120.15977,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0765,-120.1616,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0765,-120.16099,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0764,-120.1628,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0764,-120.1622,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0763,-120.164604,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0763,-120.164,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0763,-120.16341,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0762,-120.1658,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0762,-120.1652,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0761,-120.16704,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0761,-120.16641,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.076,-120.16828,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.076,-120.167656,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0759,-120.169525,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0759,-120.1689,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0758,-120.17076,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0758,-120.17014,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0757,-120.172005,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0757,-120.17139,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0756,-120.17325,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0756,-120.17263,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0755,-120.174484,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0755,-120.17387,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0754,-120.17633,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0754,-120.17572,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0754,-120.1751,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0753,-120.17757,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0753,-120.17695,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0752,-120.17877,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0752,-120.17818,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0751,-120.17997,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0751,-120.179375,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.075,-120.18117,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.075,-120.18057,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0749,-120.18239,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0749,-120.18177,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0748,-120.18363,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0748,-120.183014,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0747,-120.184875,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0747,-120.18426,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0746,-120.18609,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0746,-120.1855,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0745,-120.18779,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0745,-120.187225,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0745,-120.18665,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0744,-120.18893,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0744,-120.188354,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0743,-120.19007,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0743,-120.18949,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0742,-120.19122,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0742,-120.19065,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0741,-120.19238,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0741,-120.1918,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.074,-120.19354,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.074,-120.19296,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0739,-120.19529,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0739,-120.19471,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0739,-120.19412,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0738,-120.19646,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0738,-120.19588,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0737,-120.19761,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0737,-120.19704,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0736,-120.19875,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0736,-120.19818,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0735,-120.1999,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0735,-120.199326,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0734,-120.20164,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0734,-120.20106,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0734,-120.20047,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0733,-120.202805,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0733,-120.202225,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0732,-120.20397,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0732,-120.20339,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0731,-120.20572,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0731,-120.20514,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0731,-120.20456,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.073,-120.20689,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.073,-120.20631,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0729,-120.20805,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0729,-120.20747,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0728,-120.2092,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0728,-120.208626,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0727,-120.210915,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0727,-120.21034,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0727,-120.20977,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0726,-120.21208,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0726,-120.211494,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0725,-120.21331,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0725,-120.2127,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0724,-120.21453,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0724,-120.21392,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0723,-120.21575,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0723,-120.21514,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0722,-120.21762,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0722,-120.216995,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0722,-120.21638,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0721,-120.21886,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.0721,-120.21824,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
-78.072,-120.2201,70,ITASE00-4 to ITASE00-5 Traverse,11,2,1815,2000,9
